path	status	batch	note
tools/cards/fetch.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/fetch_list.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/html_utils.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/list_ext.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/list_pending_cards.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/list_uncertain_costs.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/number_cost_icons.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/overrides.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/parse.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/review_cost.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/review_cost_iter.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/rule_baseline.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/rule_cost_probe.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/select_sample_cards.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/skill_catalog/main.go	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/strip_card_yaml.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/terms.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_cost_from_slots.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_effect_audit.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_extractors.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_parse.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_rule_baseline.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tests/test_snapshot_cleaning.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/tracker.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
tools/cards/transform.py	manual-full-context	priority-card-tools-3	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/audit/effects.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/audit/public_state.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/audit/untracked.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_actions.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_actions_query.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_labels.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_lifecycle.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_observation.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_replay.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_reward.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_rule_error.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_rule_graph.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_snap.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/capi_state.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/capi/mcts_search.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/dsl/audit_method_test.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/dsl/audit_test.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/config.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/game.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/ir_finalize.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/ir_finalize_test.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/obs.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/factory/paths.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/internal/strictjson/decode.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/internal/strictjson/decode_test.go	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/interp/ir/TEST_PLAN.md	manual-full-context	priority-engine-entry-4	read complete file; checked comments/docstrings against adjacent implementation
gicg_engine/action_char_ref_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/buff_identity_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/canonical_marker_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/cost_reduce_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/builtins_buff.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/builtins_buff_progress.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/builtins_element.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/builtins_reroll.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/env_immutable_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/hook_skill_refs_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/interp/ir/target_counter_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/observation_rule_graph_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/observation_skill_links_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/buff_input_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/export_zones_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/record/parse_strict_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_independent_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_instances_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_observation_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/buff_round_order_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/current_cards_confirmed_rules_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/current_cards_interactions_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/current_cards_talents_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/current_rules_clarified_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/current_rules_targets_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/effect_audit_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/element_application_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_common_events_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_common_food_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_common_resources_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_effect_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_pool_factory_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_reactions_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_sendoff_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_starter_skills_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/native_talents_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/overload_builtin_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/overload_death_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/previous_switch_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/random_independent_layers_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/random_lifecycle_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/retaliation_owner_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
gicg_engine/tests/swirl_test.go	n/a-no-comments	engine-no-comment-4	Go source contains no line or block comments; documentation/comment audit not applicable
